user_928.txt	0.0152143,-0.0473455,-0.375045,0.554321,0.115316,-0.356715,-0.239978,-0.565575,0.153972,0.0887815
user_432.txt	-0.53047,0.0356362,0.0972247,-0.0715749,-0.464778,-0.110848,0.0224098,-0.516023,0.455664,-0.00619591
user_737.txt	0.107193,-0.13391,-0.245616,0.12582,0.353482,0.230389,-0.316908,-0.364303,0.631538,-0.290523
dislike_979	0.0669555,0.191474,-0.127834,-0.761001,-0.26005,0.235416,0.455441,0.150047,0.0751899,-0.0689133
dislike_1121	0.292368,-0.212308,-0.176151,0.288994,-0.474308,0.461383,-0.16025,-0.0247568,-0.161649,-0.514425
neutral_888	0.569633,-0.0208328,0.33786,-0.0669779,0.275474,-0.447336,0.503541,0.0058344,-0.0418198,0.158485
neutral_445	0.570922,-0.00203847,-0.332994,-0.61462,0.309413,-0.206563,0.127745,0.166299,-0.0463733,0.0295269
dislike_1513	0.213818,-0.0757399,0.159772,0.0454725,0.0293529,0.11713,0.53312,0.426168,0.275553,-0.603824
like_408	-0.216327,-0.0962448,-0.35153,0.345279,0.71408,0.40193,0.0315801,0.151447,0.0628951,-0.0424354
like_409	-0.368619,-0.13574,-0.0444656,-0.404281,0.0729903,-0.102389,0.284619,-0.167271,-0.372874,0.645322
neutral_1298	0.590094,-0.0203689,-0.135548,-0.390657,0.435716,0.164477,-0.259809,0.374905,-0.137542,-0.19109
dislike_642	0.121037,-0.413485,0.0388533,-0.211826,-0.381238,-0.166825,0.336021,0.475366,-0.283279,-0.419162
neutral_691	0.521211,0.0550271,0.0789837,0.303965,-0.149001,-0.401498,0.534796,-0.113901,0.224852,-0.306166
dislike_644	-0.0851465,0.438421,-0.550652,-0.223011,0.0492096,-0.238106,0.357782,0.446547,0.0330004,-0.244885
dislike_647	-0.367707,0.139086,-0.0822485,-0.323494,-0.475819,0.0478947,-0.491323,0.258431,0.0513376,-0.441038
user_593.txt	-0.372219,-0.212844,0.613901,0.484048,-0.322936,0.120029,0.019112,0.013084,-0.281677,-0.080003
dislike_649	0.433884,-0.498589,0.0533116,-0.419148,-0.163508,0.0416834,0.132372,0.380335,-0.324304,-0.297998
like_401	0.0162455,0.0179308,-0.583656,0.0411333,0.0199602,-0.626293,0.235491,0.279302,-0.361867,-0.00366009
like_402	-0.267708,-0.390992,0.188071,0.154055,-0.406041,-0.420076,-0.14026,0.0301831,-0.581752,0.126495
like_403	-0.442958,-0.480369,0.106877,0.0180942,-0.0258631,-0.685374,0.0813922,0.258644,-0.0986217,-0.0873401
like_404	-0.114788,-0.407211,-0.0470905,-0.127211,0.111907,-0.511073,-0.227567,0.214208,-0.602573,0.260995
like_405	-0.730483,-0.335959,0.198372,-0.297312,0.176029,0.0262577,0.257803,-0.0373906,-0.0163542,0.354932
like_406	-0.320364,-0.190933,-0.32469,-0.218686,0.0020802,-0.426994,-0.11003,-0.391483,-0.256857,0.542213
like_407	-0.258821,-0.115372,-0.395658,0.29022,-0.00876676,-0.229844,0.560734,-0.265244,-0.296502,0.391577
dislike_1465	0.304318,-0.00947408,-0.2319,0.219492,-0.54191,0.368596,0.289747,0.118858,-0.348944,-0.394936
like_1529	0.175435,0.126204,-0.691423,0.139003,0.0992113,-0.267256,0.229461,0.0253149,0.384839,-0.416226
neutral_1222	0.0580424,-0.195504,0.121169,-0.544206,-0.224044,-0.733429,-0.00273639,0.180751,0.0544602,-0.154302
neutral_1299	0.424747,-0.395691,-0.0520042,0.0958841,0.143634,0.298094,-0.288411,0.255652,-0.614566,-0.124094
neutral_1192	0.424018,0.1526,-0.251905,0.0791321,0.00566761,0.0819593,0.263935,0.580095,-0.31596,-0.46309
user_362.txt	0.525525,-0.206325,0.251499,-0.275816,-0.240186,-0.400912,-0.277232,-0.300747,-0.329524,0.218212
dislike_645	0.419541,0.14159,-0.0878253,-0.285352,-0.58208,-0.136785,0.333119,0.25742,-0.131239,-0.403502
like_1066	0.0888973,-0.195376,-0.261719,-0.17424,-0.0544264,-0.411244,0.0435266,-0.171627,-0.623989,0.512125
neutral_1543	0.108681,-0.0855465,0.367372,-0.0152042,-0.0898914,-0.0406113,0.829309,0.225668,0.154719,-0.270797
dislike_1269	0.0566707,0.024836,-0.263278,0.123759,-0.126496,0.613017,-0.640993,-0.259773,-0.135437,-0.151826
dislike_1268	0.316152,0.332675,-0.29327,-0.0265481,-0.567424,-0.215882,-0.0667118,0.0361031,0.179787,-0.54407
neutral_1540	0.0985448,0.334994,0.240339,-0.244873,0.0341156,-0.304329,0.461107,0.62238,-0.0987523,-0.238396
dislike_1263	0.330537,-0.600178,0.147019,-0.274016,0.329414,-0.11143,0.200295,0.181318,-0.439566,0.216079
dislike_1262	-0.360816,0.211361,-0.28294,0.000709713,-0.411186,-0.0260213,-0.394578,0.181063,0.205833,-0.586932
dislike_1261	0.37501,0.139652,-0.130874,-0.327702,-0.571743,-0.103432,0.302134,0.297031,-0.174634,-0.409573
dislike_1260	0.389233,0.171356,-0.125977,-0.320491,-0.548353,-0.169202,0.376299,0.26664,-0.123402,-0.378555
user_886.txt	-0.368711,-0.00994017,-0.0161242,0.123586,-0.434342,-0.52918,0.0379017,0.0154023,0.412954,-0.455556
dislike_1266	0.384521,-0.218868,-0.530115,-0.201628,-0.189871,0.399556,0.390643,0.0230449,-0.35951,-0.0669929
dislike_1265	0.606328,0.250958,-0.502756,0.0648474,-0.15332,0.0929601,0.250524,0.072585,-0.457823,-0.0513459
neutral_697	-0.186305,0.359171,0.0130125,-0.226004,-0.0755979,0.0648953,-0.386635,0.575529,-0.535948,-0.0845762
neutral_421	-0.280683,0.290878,-0.336156,-0.0247574,0.437493,-0.0347187,0.0299533,0.608595,0.164333,-0.363451
dislike_512	0.325392,-0.0178035,-0.364843,0.0577538,-0.594401,-0.0276611,0.162584,0.218874,-0.273229,-0.504268
user_689.txt	-0.174013,-0.388944,0.229945,-0.345093,0.242746,-0.0219571,-0.132444,-0.548251,0.454782,0.249246
like_276	-0.679086,0.437971,-0.173038,0.159799,0.230454,0.45372,-0.104036,0.0182744,0.141859,0.0359718
neutral_1395	0.413026,0.347904,-0.130347,0.0431581,-0.313736,0.402403,0.186997,0.230152,0.033804,-0.583164
neutral_1477	0.175476,-0.521657,0.334828,0.342667,0.313863,-0.235674,0.341401,-0.158553,0.369051,-0.188698
like_275	-0.355764,0.121195,-0.113535,0.607677,-0.138053,0.51827,-0.00930521,-0.0909079,-0.417289,0.0802391
user_790.txt	-0.137167,-0.235042,0.293504,0.168497,-0.036564,-0.227634,0.790604,0.237506,0.164574,-0.222938
neutral_422	-0.0556143,-0.657419,0.245259,-0.322376,-0.0951088,0.1254,0.128059,0.145936,-0.553878,0.177145
neutral_425	0.308424,-0.0259507,-0.221988,0.100636,0.361357,0.159454,-0.464447,0.504066,-0.178076,-0.432766
user_842.txt	0.0269057,-0.0153659,-0.0780843,0.302563,-0.404415,-0.509038,-0.131002,-0.48423,0.400516,-0.258214
neutral_424	-0.198301,-0.05672,-0.0237807,-0.229648,-0.353411,-0.0593148,0.154841,-0.406945,-0.499319,0.580379
user_259.txt	-0.554422,-0.097327,0.0800185,0.448306,0.303289,-0.0477634,-0.40253,-0.379578,0.226151,0.1557
dislike_339	0.169387,0.628504,0.171988,-0.595172,-0.233906,-0.329345,0.0305607,0.0829234,-0.0388005,0.141369
dislike_338	0.490523,0.335346,0.225848,0.206635,0.516412,0.0615621,0.223518,0.397762,0.0928449,-0.256823
dislike_335	0.0925126,0.0598267,-0.280737,0.216369,0.750434,-0.321832,0.25976,-0.114141,0.289588,0.176469
dislike_334	0.1208,0.0255797,0.671518,-0.182175,0.391325,-0.530927,0.0449123,0.179463,0.132837,0.117219
dislike_337	0.607733,0.472778,-0.366121,-0.442297,-0.134062,0.0951058,0.0526289,-0.112688,0.133881,-0.130615
dislike_336	0.407912,0.577594,-0.0553041,-0.247948,0.03292,-0.194903,0.43576,0.0577821,0.405915,-0.195941
dislike_331	0.184051,0.147172,0.626639,-0.185247,-0.545129,-0.033511,-0.394812,-0.00266458,-0.02212,-0.250622
dislike_330	0.148349,0.579105,0.0393191,-0.589522,-0.109399,-0.167631,0.270457,-0.169219,0.372731,0.113004
dislike_333	0.36009,0.788373,0.0552007,-0.262224,0.0145254,0.154588,-0.0573834,0.250382,0.15718,-0.249393
neutral_249	-0.524719,0.161138,-0.075663,0.325076,0.554967,0.217338,0.29281,0.332526,0.164519,-0.0932911
user_38.txt	0.177963,-0.18505,-0.283504,-0.174816,-0.283602,-0.329102,0.215847,-0.404134,-0.447012,0.474003
neutral_429	0.0686076,-0.341983,-0.292293,0.0285886,0.423137,0.0807756,0.165862,0.612132,-0.0573019,-0.448351
neutral_1142	-0.0874735,0.467658,-0.379646,-0.59194,-0.345783,0.273779,0.171213,-0.16353,0.168855,0.00557153
neutral_543	0.285601,0.382889,-0.705233,0.00994219,-0.250186,0.0355744,0.00339145,0.110009,-0.435936,-0.0914529
user_184.txt	-0.00113023,0.592289,-0.316087,0.150771,0.0735093,0.292185,-0.228879,0.240286,-0.5534,0.139283
dislike_1394	0.568775,-0.00799317,-0.323955,-0.461301,-0.237209,-0.193459,0.225569,-0.437109,0.115038,0.0990521
dislike_1317	0.136081,-0.324009,-0.163407,-0.534375,-0.523167,0.193317,0.308059,-0.1985,-0.322061,0.123047
dislike_630	0.444264,-0.145925,0.0537761,-0.203277,-0.217322,0.169451,-0.247868,0.490616,-0.436419,-0.410579
dislike_1315	-0.301492,0.351288,0.21273,-0.127894,0.114095,-0.0910355,0.0710679,0.419266,-0.621443,0.368452
like_375	0.0187904,-0.293456,0.546045,0.23898,0.127165,-0.175001,0.329695,0.0348064,-0.545763,0.322011
dislike_1313	0.126632,-0.0440743,0.176203,-0.220456,-0.35532,-0.355713,0.269233,-0.391651,0.606471,-0.236444
dislike_1312	-0.265608,-0.39946,-0.290627,0.123756,-0.311077,0.251705,0.542561,-0.441562,0.143631,-0.000862806
dislike_1311	0.339868,-0.0809419,-0.423341,-0.0374233,-0.227093,-0.178592,0.287811,0.283828,-0.671001,-0.0147741
dislike_147	-0.0187146,0.126066,0.165479,-0.0513567,0.241019,0.544564,0.255821,0.463845,0.296082,-0.480453
like_372	-0.225666,0.114392,-0.259918,0.154615,-0.480899,-0.181819,0.142125,0.461662,-0.526286,-0.264377
neutral_175	-0.227253,-0.488646,-0.279089,0.371808,0.0774694,0.0028793,-0.0664171,0.412207,-0.0725125,-0.554848
dislike_1319	0.269251,0.389981,-0.804928,-0.0741444,-0.170129,0.0450403,0.0653525,-0.285714,0.0548706,-0.0461014
like_373	-0.248044,-0.393047,0.133291,-0.227379,0.0787326,-0.73139,0.27174,0.0882422,-0.174963,0.247284
dislike_429	0.272801,-0.292559,0.0344329,-0.472845,0.117732,0.46593,0.177007,0.465683,-0.330421,-0.16401
dislike_428	0.311416,-0.705569,-0.039171,-0.266761,-0.300996,0.187035,0.153713,0.114924,-0.33499,-0.240547
dislike_1461	0.580708,0.143839,-0.109697,-0.174295,0.0854253,0.522246,-0.0452523,0.328494,-0.432575,-0.150204
dislike_145	0.384346,-0.025639,-0.408351,-0.511421,0.149977,-0.387003,0.269679,0.361729,0.0152897,-0.217361
user_419.txt	0.314005,-0.327578,-0.251494,0.209517,-0.375532,0.0962206,-0.464385,-0.54683,-0.131491,-0.0685344
neutral_544	-0.294031,0.522581,-0.372851,-0.256258,0.114657,0.079679,0.596111,0.225801,0.0953561,0.0291077
user_137.txt	-0.199676,-0.413001,-0.268784,0.0705462,0.00580263,-0.326183,0.105074,-0.66599,0.0297351,0.387869
dislike_421	0.233324,-0.0631834,-0.439085,-0.532469,0.0055409,-0.0590905,0.169651,0.540653,-0.252875,-0.276935
dislike_142	0.241704,-0.622051,-0.203409,-0.124292,0.249866,0.0240291,0.554962,0.23464,-0.266766,-0.0243696
dislike_423	0.105666,-0.602831,-0.397746,-0.236931,0.362613,0.0395248,0.219714,0.320685,0.11727,-0.336414
dislike_422	-0.0142569,-0.720143,-0.168124,-0.350836,0.0251355,-0.378169,-0.0174324,-0.203492,-0.253543,0.283195
dislike_425	0.308924,0.0140156,-0.297698,-0.529231,-0.54471,-0.137081,-0.2719,0.142292,-0.210062,-0.286106
dislike_424	-0.098899,0.122007,-0.200002,-0.819113,-0.338668,-0.172169,0.21623,-0.119229,0.239631,0.0406765
dislike_427	0.472863,-0.624193,-0.14157,-0.275216,-0.287796,0.203834,0.0941288,0.0342571,-0.101437,-0.382491
neutral_172	0.0221698,-0.547671,0.162294,-0.106615,0.162842,0.391482,0.0203251,0.533039,-0.182633,-0.405197
neutral_946	0.00479272,-0.705567,-0.123942,0.223376,0.282806,-0.337074,0.380001,0.212641,-0.221364,-0.0683846
like_1623	0.224154,0.43452,-0.779919,0.188825,-0.210762,0.127027,0.0666357,-0.130603,-0.0653237,-0.175208
neutral_944	-0.438869,-0.1924,0.0332801,-0.382049,-0.23966,-0.438132,0.400542,0.403048,0.0209978,-0.224917
neutral_945	0.319644,-0.476961,-0.388407,0.366558,0.231923,0.321344,-0.00567172,0.199224,-0.205405,-0.382293
user_344.txt	-0.241092,0.3597,0.0612538,0.440316,0.062753,0.646816,0.0496447,0.316726,-0.101946,-0.281742
dislike_140	0.296859,-0.0875931,-0.391096,-0.272353,-0.0669159,0.292026,0.165399,0.471122,-0.558107,-0.162839
neutral_940	-0.227404,-0.186707,0.112782,0.0964257,0.192979,-0.799758,0.393623,0.23295,0.0674178,-0.0284007
neutral_941	-0.515976,0.21402,-0.0839491,0.191985,-0.149476,-0.460113,0.437537,0.419672,-0.162207,-0.127032
dislike_1554	0.197093,0.400459,-0.1075,0.113047,-0.332872,0.413913,0.233244,0.343701,-0.0197593,-0.566921
neutral_170	0.0675947,0.22418,-0.41111,-0.0362146,0.128448,0.0601108,-0.466747,0.504072,-0.0265053,-0.531127
user_907.txt	-0.377121,0.230926,-0.0606776,0.281821,-0.211073,-0.153507,-0.21764,-0.446172,-0.376966,0.514482
like_394	0.0450254,-0.0147397,-0.0594231,0.1321,-0.161817,-0.516498,0.59577,0.213588,-0.507849,0.159209
neutral_948	-0.125222,0.782063,-0.23563,-0.355042,0.0505446,-0.128063,0.119774,-0.188296,0.248802,0.24589
neutral_949	0.0526369,0.116676,-0.0669035,0.336614,-0.292689,-0.221379,0.268482,0.439712,-0.671325,-0.122673
dislike_227	-0.169907,-0.585832,-0.353106,-0.052432,0.112527,-0.212231,0.273619,0.419235,0.0384773,-0.436679
like_1492	-0.0674654,0.156325,-0.532495,0.0670959,0.2689,-0.118841,0.749925,-0.050726,0.0446599,0.171965
user_87.txt	-0.398941,-0.269868,0.105868,0.479304,-0.0246976,-0.694927,-0.0991349,-0.163955,-0.0442777,0.0698182
neutral_271	-0.13508,0.14476,0.373733,0.243848,0.598634,-0.308215,0.168142,0.166842,0.485392,-0.128792
neutral_375	0.491061,0.136744,-0.480136,-0.367543,0.248856,-0.28541,0.417243,0.165719,0.114777,-0.12816
dislike_225	0.209509,-0.284823,-0.30598,-0.153598,0.124319,0.438254,0.638749,0.246441,-0.281132,-0.0497546
neutral_978	-0.702318,0.402058,-0.235873,-0.0416321,0.298889,0.0205442,0.062447,0.425382,0.07517,-0.0864437
like_870	-0.462837,0.442481,0.293739,0.481741,0.225426,-0.0933009,0.169874,-0.273811,0.269962,0.18816
user_935.txt	-0.139458,-0.323349,0.255386,-0.188051,-0.29732,0.330376,-0.224588,-0.610893,-0.13133,0.370118
dislike_223	0.136778,0.352031,-0.207138,0.260087,-0.5393,-0.243942,-0.0647613,-0.0558873,0.266403,-0.56407
user_732.txt	0.200745,-0.156581,0.380227,0.213254,0.0107322,-0.065051,-0.406806,-0.459122,-0.417773,0.435854
dislike_222	-0.307338,-0.179079,-0.592566,0.0463165,0.0629226,0.612441,0.149756,0.20343,-0.0923259,-0.262328
like_1499	0.282626,0.181913,-0.851083,-0.27827,0.195652,-0.0337019,0.175689,-0.00839512,0.100839,-0.0687945
user_390.txt	0.371717,-0.146756,0.202466,0.111531,-0.472632,0.440061,-0.0772733,-0.476658,-0.34807,0.124483
neutral_800	-0.155296,0.208264,0.021997,-0.548821,-0.0416633,-0.337323,0.311693,0.451701,0.319223,-0.334976
dislike_221	-0.0656296,0.346413,-0.538022,-0.532786,-0.244191,0.279101,0.180637,-0.108265,0.307582,-0.160865
user_622.txt	-0.0485797,-0.0960711,-0.549285,0.143658,-0.350309,-0.562341,0.444581,-0.1551,-0.0161306,-0.0717397
neutral_374	0.175649,-0.239784,-0.0776415,-0.150763,0.454309,-0.474854,0.350006,0.155151,-0.395338,0.384893
dislike_220	-0.659819,0.323341,-0.271148,0.270424,-0.125942,0.268069,0.411686,0.203662,-0.0899114,-0.0816667
neutral_1390	0.208108,-0.493023,0.334919,0.354382,0.347926,-0.227923,0.29201,-0.166465,0.39313,-0.187958
neutral_838	-0.0838881,0.0578174,0.0325523,-0.912013,-0.324893,-0.159597,0.0507772,-0.0481868,0.138735,0.0402212
neutral_832	-0.224247,-0.161208,0.286972,-0.275979,0.151617,0.178225,0.55284,0.226912,-0.456138,0.381148
neutral_833	-0.580281,0.425081,0.0715725,0.0589245,0.342745,-0.253291,0.358227,0.3919,0.0557963,0.0856159
neutral_831	-0.501377,-0.113153,0.257399,-0.594864,0.166553,0.130064,0.423864,0.121451,0.0424429,0.273551
user_856.txt	0.342523,-0.222351,0.699529,0.0351524,-0.329936,0.0463079,-0.267152,-0.341987,-0.194521,0.0741351
user_797.txt	0.500367,0.0190867,0.0675383,-0.452799,-0.388552,-0.00463557,0.336081,-0.278821,0.395894,-0.203129
neutral_834	-0.318415,0.0244027,0.190086,-0.553748,-0.352897,-0.392568,0.492825,0.111428,-0.0670095,0.129684
neutral_835	0.450377,-0.447217,-0.296323,0.0710353,0.338323,0.189651,-0.28468,0.0980564,-0.512409,0.025576
user_200.txt	-0.0494476,-0.279977,-0.112746,-0.310438,0.123336,-0.313252,-0.172911,-0.380848,-0.350762,0.631481
like_1072	-0.0447879,0.190591,-0.513365,0.0213088,0.303561,-0.199788,0.712717,-0.0819946,0.0930022,0.205595
user_621.txt	-0.170383,-0.321831,-0.0378822,0.283033,0.340047,-0.616284,0.275069,-0.320089,0.124928,0.310945
user_482.txt	-0.138414,-0.224681,0.535291,0.25673,-0.148156,-0.105765,0.189916,-0.495432,0.504809,-0.0917777
dislike_939	0.250753,-0.219006,0.106296,-0.313505,-0.310143,0.260595,-0.0158277,0.531373,-0.376825,-0.436888
dislike_938	0.595629,0.0174959,0.455832,-0.331717,-0.272404,0.218034,-0.173196,-0.076412,-0.409951,0.0382409
user_213.txt	-0.621319,0.00363632,0.0184873,0.00937045,-0.162569,-0.0309113,-0.63755,-0.377001,0.161477,0.10706
like_1317	-0.0482015,0.340049,-0.481561,-0.0252902,-0.686016,0.149299,-0.0424822,0.019842,-0.298771,-0.25521
dislike_933	0.0259096,0.302694,-0.110825,-0.478658,-0.372567,0.37778,0.478695,0.19437,0.151922,-0.307858
dislike_932	-0.199886,-0.187174,-0.0201619,-0.668923,0.00870762,-0.0344855,0.629559,0.270736,-0.0200264,0.0764102
dislike_931	-0.312659,-0.212127,-0.359636,-0.301888,0.278672,0.301637,0.554571,0.377436,-0.134573,-0.00349925
dislike_930	-0.419384,0.16608,0.0744638,-0.443429,0.107024,-0.0897892,0.439373,0.302919,0.49082,-0.221656
dislike_937	0.454232,0.184406,-0.0955897,0.542689,-0.333221,-0.19535,-0.0139819,-0.120558,0.153629,-0.518161
dislike_936	0.144821,-0.316613,-0.317122,-0.444607,-0.0438922,0.654162,-0.0939888,-0.278701,0.188791,-0.168927
dislike_1087	0.0674737,-0.197348,-0.327349,-0.577681,-0.552859,-0.00273113,0.125352,-0.00281093,-0.437354,0.0544796
dislike_934	-0.142062,0.202585,-0.412208,0.076719,-0.0750859,0.180022,0.816913,0.179977,-0.157476,-0.0198479
user_297.txt	-0.254342,-0.179679,0.142274,0.0900085,-0.325727,0.307763,-0.126654,-0.00842144,0.518093,-0.623966
dislike_1620	0.207918,0.363542,-0.179483,-0.409756,-0.0264181,-0.0988622,0.377053,0.360468,0.370696,-0.452216
user_264.txt	-0.114051,0.419581,-0.574845,-0.00587869,0.0161811,-0.446672,-0.42468,-0.277426,0.0508191,0.144167
user_546.txt	0.188624,-0.0213343,-0.333408,-0.255035,-0.0145636,-0.443424,-0.104973,-0.62625,0.0333799,0.431974
like_1312	0.0353468,0.570025,-0.00448695,0.0790206,-0.0791108,-0.362069,0.230416,0.321075,-0.566657,0.230052
user_761.txt	0.422498,-0.38795,-0.128505,-0.435027,-0.120544,0.264598,0.386991,-0.437247,-0.000430442,0.199342
dislike_648	0.33725,0.217718,-0.217868,-0.35613,-0.538199,-0.15035,0.350544,0.291756,-0.18984,-0.329031
user_579.txt	0.0355986,-0.354986,0.309078,0.653398,-0.358796,0.00482717,0.138409,-0.0985995,0.0785034,-0.431811
neutral_1600	0.388502,0.320085,-0.0415028,0.107652,-0.462974,0.240412,0.197596,0.213622,0.036904,-0.612468
dislike_899	0.599582,0.308179,-0.351362,-0.440812,-0.080533,-0.0414296,0.246102,0.302151,-0.137981,-0.220579
neutral_1602	0.327524,0.22602,0.343222,0.507484,-0.0677404,0.260561,0.435438,0.251856,-0.25103,-0.278867
neutral_1605	0.46379,0.38395,-0.00257221,0.128155,-0.339701,0.354013,0.186847,0.191371,0.0443801,-0.553917
dislike_593	0.314891,0.0566817,-0.369526,-0.534277,-0.523902,0.0421491,0.415928,-0.083747,-0.0359131,-0.134467
neutral_1609	0.159813,0.489521,-0.266156,0.025652,-0.372944,0.404689,0.120911,-0.481835,0.293575,-0.165833
neutral_1608	0.191055,-0.471231,0.349886,0.366125,0.334248,-0.256966,0.28785,-0.181843,0.396864,-0.183829
user_32.txt	-0.136104,-0.174106,0.0643056,0.0145934,-0.125898,-0.0437124,0.436101,-0.437927,0.709589,-0.208741
like_1258	-0.288323,-0.0739516,-0.29809,0.201279,0.159904,-0.0771836,0.712601,-0.303374,-0.0170928,0.387782
dislike_1086	0.164984,-0.132056,-0.458634,-0.460396,-0.549391,0.274467,-0.0491097,-0.150157,-0.361097,-0.0228005
like_1068	-0.0397125,0.642293,-0.465296,0.105012,-0.395058,0.135143,-0.00261221,-0.134821,0.241991,-0.327531
like_1069	-0.0620383,0.345521,-0.793027,0.24639,0.249499,-0.301679,0.119409,0.0844572,-0.110031,0.0201781
user_268.txt	-0.0179921,-0.104355,-0.404427,-0.036692,-0.223184,-0.410421,0.542516,-0.060761,0.435969,-0.342838
dislike_83	0.210579,-0.460312,-0.521405,-0.0395324,0.53117,-0.150633,-0.0401292,0.32978,-0.135561,-0.191755
neutral_379	-0.152648,0.097647,-0.327737,-0.680545,0.035453,-0.523522,0.269258,0.1425,0.00229401,0.16872
user_156.txt	-0.0339939,-0.114762,0.169388,0.146608,-0.098646,-0.0215716,-0.605734,-0.144527,0.508297,-0.528322
neutral_729	-0.0279424,-0.170835,-0.208958,0.128827,-0.341541,-0.335562,0.184624,0.536566,-0.378951,-0.463605
like_1060	-0.0500531,-0.330745,-0.0259318,0.324242,0.178942,0.26381,0.249521,-0.0309782,-0.675989,0.400624
like_1061	-0.540825,-0.0973486,0.28689,-0.0834602,0.0595136,-0.0425809,0.486854,0.013166,-0.349038,0.494345
like_1062	0.297096,0.462564,0.069359,0.347406,-0.335983,-0.186619,-0.486269,-0.22476,0.167205,-0.331094
like_1063	-0.0956239,-0.103649,0.214767,0.212264,-0.0597553,-0.277132,-0.717412,0.182184,-0.510358,0.0149352
neutral_722	-0.276337,-0.201293,0.246536,0.0620619,-0.354678,-0.411329,0.523914,0.352544,-0.340362,-0.0942343
like_1065	0.0778432,0.0885924,-0.15416,0.471804,0.46578,-0.325929,-0.471821,0.347936,-0.163975,-0.214438
neutral_720	-0.252794,-0.602639,0.091242,-0.245716,0.0280419,-0.596179,-0.297394,0.17296,0.0414421,-0.167116
like_1067	-0.60476,0.522652,-0.290722,0.206863,0.159794,-0.00561874,0.149553,0.0323219,0.409538,-0.130732
like_985	-0.392964,0.226004,-0.597898,-0.0129067,-0.0408745,-0.0224663,0.221858,-0.5108,0.167079,0.310846
like_984	0.171539,-0.0518202,0.638417,-0.243229,0.183635,-0.0926436,-0.0519626,-0.204934,-0.313317,0.562123
neutral_1032	-0.126568,-0.018801,0.0687338,0.0533516,-0.189753,-0.250786,0.497467,0.212461,-0.698835,0.310117
like_395	-0.11701,-0.393402,-0.215738,0.097554,-0.103233,-0.731587,0.373604,-0.0703138,-0.243084,0.161227
like_980	-0.596333,0.718877,-0.181329,0.0652981,0.045931,-0.0906076,0.0516103,0.272081,0.0518955,-0.0274748
user_589.txt	0.290782,-0.309644,0.608512,-0.0497304,-0.16015,-0.169786,-0.0568887,-0.529493,-0.0852897,0.318525
like_982	-0.442201,0.0378747,0.153327,-0.420035,0.261062,-0.0611427,0.00412263,-0.176717,-0.234768,0.666957
dislike_1085	-0.0713571,0.0838872,0.0495601,-0.41883,-0.816474,-0.0632512,0.264689,0.00548488,-0.255877,-0.061657
like_1503	0.0553482,-0.284872,-0.210158,-0.179596,-0.450575,0.0769556,-0.140302,-0.253938,-0.672083,0.307504
like_989	-0.00792276,0.472162,-0.0763588,0.226016,-0.0981468,-0.29614,0.321688,-0.156051,-0.5078,0.486886
like_988	-0.0938124,-0.34338,0.131802,-0.634307,0.292185,-0.199275,-0.168945,-0.278116,0.0411173,0.470008
like_1252	0.149949,0.358447,-0.694774,-0.175418,0.0212962,-0.159559,0.15262,-0.262778,0.449115,-0.124848
user_615.txt	0.142259,0.193379,-0.0121954,0.592819,-0.389709,-0.104492,-0.553312,-0.207055,-0.167002,-0.226
user_138.txt	-0.234455,-0.162346,-0.301291,0.0385393,-0.0703066,0.30436,-0.681736,-0.506163,0.0587688,0.0664521
user_665.txt	-0.608262,-0.4187,0.27212,0.473516,0.252971,0.161698,0.117724,-0.12606,0.191169,0.00207441
user_74.txt	-0.180659,0.0737409,0.389919,0.218244,0.0291091,-0.00355313,-0.382121,-0.474297,0.608558,-0.141702
user_829.txt	0.223846,0.149742,-0.459064,0.222818,0.0641574,0.446435,-0.0929451,-0.493428,-0.306054,0.343342
like_969	-0.195104,-0.379714,-0.0503235,0.165874,0.38081,-0.215877,-0.252096,0.090015,-0.605358,0.397457
like_968	0.266272,-0.601186,-0.178462,0.0205179,0.254744,-0.452334,-0.277488,0.0246326,-0.415906,0.12377
user_239.txt	0.29601,0.352887,-0.391993,0.261845,0.268703,-0.0394904,-0.60951,-0.206788,-0.215623,0.17638
dislike_1468	0.369387,0.109898,-0.13009,-0.298331,-0.53515,-0.168134,0.358436,0.323892,-0.17045,-0.410439
like_749	0.173194,-0.226814,0.308403,0.600486,0.0458319,-0.62576,-0.0334241,-0.227591,0.0964974,-0.0834281
like_748	-0.26074,0.0448619,0.484477,0.0197893,0.126305,-0.449391,0.421463,-0.237316,0.478323,0.119348
like_747	-0.341844,0.137082,-0.0434495,0.2729,-0.183536,-0.544987,0.0926325,0.459208,-0.482636,-0.0700166
like_746	-0.262695,-0.527627,-0.00384516,-0.124866,0.137903,-0.5641,0.268827,0.386942,-0.278874,0.00238599
like_961	0.0807589,0.186076,-0.602123,0.484,-0.00397368,-0.10642,-0.1384,0.307006,-0.407232,-0.267318
like_744	-0.416969,0.462502,0.0132831,0.167614,-0.0260754,0.708586,-0.264116,-0.0985241,-0.0225544,0.0348051
like_743	-0.454762,0.265407,-0.210142,0.21123,0.116006,-0.641156,0.378452,0.251828,-0.0403747,0.0340869
like_742	-0.786467,-0.196797,0.213429,-0.14756,0.0430733,0.196702,0.212289,-0.0713755,-0.170126,0.394669
like_741	-0.773093,0.407831,-0.265767,0.144383,0.0912263,-0.0314129,0.187267,0.0451336,0.311913,-0.0285946
